Benchmark,Mean [ms],Min [ms],Max [ms],Relative,Measurements
u_32d_32b_1.svp,0.021063386964028773,0.00036433854286161885,0.020988083,0.02032020143884893,0.00047086330935251807,0.0206905,0.024166041000000003
u_39d_32b_9.svp,0.024858455850000006,0.0005705904578567751,0.0247834585,0.024085791666666675,0.0004773916666666666,0.024396333000000003,0.029200375
u_35d_8b_20.svp,0.013671898602739728,0.00009064933924417585,0.013666625000000002,0.013027593607305939,0.00040890867579908676,0.013493292,0.014038958
u_44d_16b_7.svp,1.4949666041,0.007226795176572864,1.494019979,1.4883210999999998,0.0048652999999999995,1.48791725,1.513603083
u_43d_32b_22.svp,0.041892058042253516,0.00037112479363899135,0.041839333,0.04105012676056337,0.0005417183098591546,0.041403542,0.044447666000000004
u_45d_8b_10.svp,0.0797689594054054,0.0012163148973205098,0.07954087500000001,0.07864581081081083,0.0007288648648648647,0.07912100000000001,0.086789792
u_44d_32b_12.svp,0.06195212939583334,0.0006584657030503284,0.06180208350000001,0.06092320833333332,0.0006788541666666665,0.061368375,0.06533720900000001
u_31d_8b_5.svp,0.013789289509523808,0.00020793647327379327,0.013729229500000002,0.013097047619047616,0.00044610000000000054,0.013445125,0.014372000000000001
u_42d_16b_17.svp,0.03827968005128205,0.0003951518029465301,0.038240312500000005,0.037448730769230755,0.0005354743589743591,0.037766583,0.040783917
u_49d_32b_5.svp,0.8521862706000001,0.005739514474269949,0.8498460415000001,0.8476886,0.0025066999999999997,0.8478860410000001,0.8676559580000001
u_46d_8b_6.svp,0.5392784543,0.014882971479586246,0.5340804795,0.5346211999999999,0.0018445,0.533509333,0.581378042
u_37d_16b_5.svp,0.10646311903571429,0.0008024977416351504,0.1063035,0.10529932142857142,0.0007869285714285715,0.10595462500000001,0.110377417
u_33d_32b_22.svp,0.011689619108949416,0.00010251150368961935,0.011672,0.011050089494163421,0.000412750972762646,0.011500916,0.012278208
u_46d_8b_22.svp,0.22276089738461544,0.0001926824674715404,0.22272804200000001,0.2213153846153846,0.0010756153846153847,0.22241816700000003,0.223209666
u_50d_32b_1.svp,0.2519058748181818,0.0011282701832218062,0.251563833,0.25014963636363635,0.0011765454545454546,0.25126933300000004,0.25516104100000003
u_41d_32b_3.svp,0.054253255290909096,0.0007507214639490485,0.05415637500000001,0.053288727272727286,0.0006311090909090908,0.053738292,0.059184958
u_36d_8b_12.svp,0.022503776007518794,0.00017332404933046808,0.022479250000000003,0.021784390977443602,0.00046382706766917304,0.022241083000000002,0.023351334
u_34d_32b_12.svp,0.014796730947976885,0.00030370347661222446,0.014738083,0.014112231213872827,0.00043453757225433537,0.014491792000000002,0.017284583000000003
u_50d_16b_19.svp,0.2196482627692308,0.001210032210866733,0.219269333,0.21811607692307694,0.0010720769230769232,0.21897933300000003,0.22357462500000003
u_47d_16b_9.svp,0.051783793896551716,0.000942005139386634,0.0516603335,0.05075546551724137,0.0006271034482758621,0.051136958,0.058530292000000005
u_32d_16b_17.svp,0.011217487477443616,0.00031539886412406206,0.011176375,0.010562868421052623,0.0004137819548872179,0.0109835,0.013996917000000001
u_50d_16b_25.svp,0.09340686593749999,0.0002748493076192302,0.09335908300000001,0.09223356249999999,0.00077434375,0.09298775000000001,0.09421837500000001
u_49d_16b_21.svp,0.5136729251000001,0.004734779632327362,0.5119724370000001,0.5096790999999999,0.0021948999999999996,0.510848084,0.526500042
u_37d_16b_12.svp,0.04334620343478261,0.0002924323187413216,0.043313541000000004,0.042520260869565216,0.0005483768115942027,0.042738583000000004,0.044757000000000005
u_40d_8b_15.svp,0.036275199228915665,0.0005518223886095415,0.036178375000000006,0.03543650602409638,0.0005348192771084338,0.035754792,0.039738291
u_47d_32b_8.svp,0.1560141357894737,0.0002916868623828133,0.15595345800000002,0.154696,0.0009465263157894737,0.15561412500000002,0.156817541
u_31d_32b_17.svp,0.013501930781250004,0.0006779088050734339,0.013399042,0.012812732142857148,0.0004303482142857142,0.013186458000000002,0.019823208000000002
u_37d_8b_2.svp,0.02247822948484848,0.0001611562455169102,0.022471042000000004,0.021765515151515157,0.00045846969696969694,0.022082125,0.02308375
u_30d_8b_19.svp,0.01159998914772728,0.0004838915415310597,0.0114914795,0.01091530681818181,0.00044276136363636355,0.011259917000000001,0.017575333000000002
u_43d_8b_9.svp,0.043762015926470575,0.0015471258192994888,0.043157291,0.04251523529411766,0.0007078235294117645,0.042095375000000004,0.049093542000000004
